,folder,channel,type,filename,path,subbed,language,name,filetype,hardsub,episode,permalink,name_en,date,segment,name_ja,episode_id,date_id,peertubeid,cct_id,newpath,uploaded,langcheck,in_en,subs_burnt
1870,subbed,suiyoubinodowntown,episode,2018.03.28 - Guess the theory from the conclusion special.mkv,subbed/suiyoubinodowntown/episode/2018.03.28 - Guess the theory from the conclusion special.mkv,True,en,2018.03.28 - Guess the theory from the conclusion special,mkv,True,S2018E10,2018-03-28-1-en, Guess the theory from the conclusion special,2018-03-28,0,Unknown,,suiyoubinodowntown2018-03-28_0,suiyoubinodowntown-2018-03-28-1-en,suiyoubinodowntown_20180328_S2018E10_0,episode/suiyoubinodowntown_20180328_S2018E10_0_en.mkv,True,suiyoubinodowntown2018-03-28,True,True
1871,subbed,suiyoubinodowntown,episode,2018.03.28 - Guess the theory from the conclusion special.mp4,subbed/suiyoubinodowntown/episode/2018.03.28 - Guess the theory from the conclusion special.mp4,True,en,2018.03.28 - Guess the theory from the conclusion special,mp4,False,S2018E10,2018-03-28-1-en, Guess the theory from the conclusion special,2018-03-28,0,Unknown,,suiyoubinodowntown2018-03-28_0,suiyoubinodowntown-2018-03-28-1-en,suiyoubinodowntown_20180328_S2018E10_0,episode/suiyoubinodowntown_20180328_S2018E10_0_en.mp4,True,suiyoubinodowntown2018-03-28,True,True
1872,subbed,suiyoubinodowntown,episode,2018.06.13 - Nobody has had their double eyelids surgically changed to single eyelids.mkv,subbed/suiyoubinodowntown/episode/2018.06.13 - Nobody has had their double eyelids surgically changed to single eyelids.mkv,True,en,2018.06.13 - Nobody has had their double eyelids surgically changed to single eyelids,mkv,True,S2018E19,2018-06-13-1-en, Nobody has had their double eyelids surgically changed to single eyelids,2018-06-13,0,Unknown,,suiyoubinodowntown2018-06-13_0,suiyoubinodowntown-2018-06-13-1-en,suiyoubinodowntown_20180613_S2018E19_0,episode/suiyoubinodowntown_20180613_S2018E19_0_en.mkv,True,suiyoubinodowntown2018-06-13,True,True
1873,subbed,suiyoubinodowntown,episode,2018.06.13 - Nobody has had their double eyelids surgically changed to single eyelids.mp4,subbed/suiyoubinodowntown/episode/2018.06.13 - Nobody has had their double eyelids surgically changed to single eyelids.mp4,True,en,2018.06.13 - Nobody has had their double eyelids surgically changed to single eyelids,mp4,False,S2018E19,2018-06-13-1-en, Nobody has had their double eyelids surgically changed to single eyelids,2018-06-13,0,Unknown,,suiyoubinodowntown2018-06-13_0,suiyoubinodowntown-2018-06-13-1-en,suiyoubinodowntown_20180613_S2018E19_0,episode/suiyoubinodowntown_20180613_S2018E19_0_en.mp4,True,suiyoubinodowntown2018-06-13,True,True
1874,subbed,suiyoubinodowntown,episode,2018.07.25 - If you put on a scary face nobody will sit next to you.mp4,subbed/suiyoubinodowntown/episode/2018.07.25 - If you put on a scary face nobody will sit next to you.mp4,True,en,2018.07.25 - If you put on a scary face nobody will sit next to you,mp4,False,S2018E23,2018-07-25-1-en, If you put on a scary face nobody will sit next to you,2018-07-25,0,Unknown,,suiyoubinodowntown2018-07-25_0,suiyoubinodowntown-2018-07-25-1-en,suiyoubinodowntown_20180725_S2018E23_0,episode/suiyoubinodowntown_20180725_S2018E23_0_en.mp4,True,suiyoubinodowntown2018-07-25,True,True
1875,subbed,suiyoubinodowntown,episode,2018.10.03 - MONSTER HOUSE #1.mp4,subbed/suiyoubinodowntown/episode/2018.10.03 - MONSTER HOUSE #1.mp4,True,en,2018.10.03 - MONSTER HOUSE #1,mp4,False,S2018E29,2018-10-03-1-en, MONSTER HOUSE #1,2018-10-03,0,Unknown,,suiyoubinodowntown2018-10-03_0,suiyoubinodowntown-2018-10-03-1-en,suiyoubinodowntown_20181003_S2018E29_0,episode/suiyoubinodowntown_20181003_S2018E29_0_en.mp4,True,suiyoubinodowntown2018-10-03,True,True
1876,subbed,suiyoubinodowntown,episode,2021.09.15.mp4,subbed/suiyoubinodowntown/episode/2021.09.15.mp4,True,en,2021.09.15,mp4,False,S2021E29,2021-09-15-1-en,,2021-09-15,0,睡眠タライチャレンジ ほか,,suiyoubinodowntown2021-09-15_0,suiyoubinodowntown-2021-09-15-1-en,suiyoubinodowntown_20210915_S2021E29_0,episode/suiyoubinodowntown_20210915_S2021E29_0_en.mp4,True,suiyoubinodowntown2021-09-15,True,True
1877,subbed,suiyoubinodowntown,episode,2021.09.22.mkv,subbed/suiyoubinodowntown/episode/2021.09.22.mkv,True,en,2021.09.22,mkv,True,S2021E30,2021-09-22-1-en,,2021-09-22,0,マツケンサンバを踊りながら泣くことなど出来ない説など,,suiyoubinodowntown2021-09-22_0,suiyoubinodowntown-2021-09-22-1-en,suiyoubinodowntown_20210922_S2021E30_0,episode/suiyoubinodowntown_20210922_S2021E30_0_en.mkv,True,suiyoubinodowntown2021-09-22,True,True
1878,subbed,suiyoubinodowntown,episode,2021.09.22.mp4,subbed/suiyoubinodowntown/episode/2021.09.22.mp4,True,en,2021.09.22,mp4,False,S2021E30,2021-09-22-1-en,,2021-09-22,0,マツケンサンバを踊りながら泣くことなど出来ない説など,,suiyoubinodowntown2021-09-22_0,suiyoubinodowntown-2021-09-22-1-en,suiyoubinodowntown_20210922_S2021E30_0,episode/suiyoubinodowntown_20210922_S2021E30_0_en.mp4,True,suiyoubinodowntown2021-09-22,True,True
1879,subbed,suiyoubinodowntown,episode,2021.10.13.mkv,subbed/suiyoubinodowntown/episode/2021.10.13.mkv,True,en,2021.10.13,mkv,True,S2021E33,2021-10-13-1-en,,2021-10-13,0,説教中に長渕の歌詞､自然に盛り込むこと可能説 第2弾 ほか,,suiyoubinodowntown2021-10-13_0,suiyoubinodowntown-2021-10-13-1-en,suiyoubinodowntown_20211013_S2021E33_0,episode/suiyoubinodowntown_20211013_S2021E33_0_en.mkv,True,suiyoubinodowntown2021-10-13,True,True
1880,subbed,suiyoubinodowntown,episode,2021.10.13.mp4,subbed/suiyoubinodowntown/episode/2021.10.13.mp4,True,en,2021.10.13,mp4,False,S2021E33,2021-10-13-1-en,,2021-10-13,0,説教中に長渕の歌詞､自然に盛り込むこと可能説 第2弾 ほか,,suiyoubinodowntown2021-10-13_0,suiyoubinodowntown-2021-10-13-1-en,suiyoubinodowntown_20211013_S2021E33_0,episode/suiyoubinodowntown_20211013_S2021E33_0_en.mp4,True,suiyoubinodowntown2021-10-13,True,True
1881,subbed,suiyoubinodowntown,episode,2021.11.10.mkv,subbed/suiyoubinodowntown/episode/2021.11.10.mkv,True,en,2021.11.10,mkv,True,S2021E35,2021-11-10-1-en,,2021-11-10,0,関西人狼 ほか,,suiyoubinodowntown2021-11-10_0,suiyoubinodowntown-2021-11-10-1-en,suiyoubinodowntown_20211110_S2021E35_0,episode/suiyoubinodowntown_20211110_S2021E35_0_en.mkv,True,suiyoubinodowntown2021-11-10,True,True
1882,subbed,suiyoubinodowntown,episode,2021.11.10.mp4,subbed/suiyoubinodowntown/episode/2021.11.10.mp4,True,en,2021.11.10,mp4,False,S2021E35,2021-11-10-1-en,,2021-11-10,0,関西人狼 ほか,,suiyoubinodowntown2021-11-10_0,suiyoubinodowntown-2021-11-10-1-en,suiyoubinodowntown_20211110_S2021E35_0,episode/suiyoubinodowntown_20211110_S2021E35_0_en.mp4,True,suiyoubinodowntown2021-11-10,True,True
1883,subbed,suiyoubinodowntown,episode,2021.11.17.mkv,subbed/suiyoubinodowntown/episode/2021.11.17.mkv,True,en,2021.11.17,mkv,True,S2021E36,2021-11-17-1-en,,2021-11-17,0,パネラーの説検証SP 第3弾,,suiyoubinodowntown2021-11-17_0,suiyoubinodowntown-2021-11-17-1-en,suiyoubinodowntown_20211117_S2021E36_0,episode/suiyoubinodowntown_20211117_S2021E36_0_en.mkv,True,suiyoubinodowntown2021-11-17,True,True
1884,subbed,suiyoubinodowntown,episode,2021.11.17.mp4,subbed/suiyoubinodowntown/episode/2021.11.17.mp4,True,en,2021.11.17,mp4,False,S2021E36,2021-11-17-1-en,,2021-11-17,0,パネラーの説検証SP 第3弾,,suiyoubinodowntown2021-11-17_0,suiyoubinodowntown-2021-11-17-1-en,suiyoubinodowntown_20211117_S2021E36_0,episode/suiyoubinodowntown_20211117_S2021E36_0_en.mp4,True,suiyoubinodowntown2021-11-17,True,True
1885,subbed,suiyoubinodowntown,episode,2021.11.24.mkv,subbed/suiyoubinodowntown/episode/2021.11.24.mkv,True,en,2021.11.24,mkv,True,S2021E37,2021-11-24-1-en,,2021-11-24,0,落とし穴に落ちたのに一向にネタばらしが来ないまま日が暮れたら正気じゃいられない説,,suiyoubinodowntown2021-11-24_0,suiyoubinodowntown-2021-11-24-1-en,suiyoubinodowntown_20211124_S2021E37_0,episode/suiyoubinodowntown_20211124_S2021E37_0_en.mkv,True,suiyoubinodowntown2021-11-24,True,True
1886,subbed,suiyoubinodowntown,episode,2021.11.24.mp4,subbed/suiyoubinodowntown/episode/2021.11.24.mp4,True,en,2021.11.24,mp4,False,S2021E37,2021-11-24-1-en,,2021-11-24,0,落とし穴に落ちたのに一向にネタばらしが来ないまま日が暮れたら正気じゃいられない説,,suiyoubinodowntown2021-11-24_0,suiyoubinodowntown-2021-11-24-1-en,suiyoubinodowntown_20211124_S2021E37_0,episode/suiyoubinodowntown_20211124_S2021E37_0_en.mp4,True,suiyoubinodowntown2021-11-24,True,True
1887,subbed,suiyoubinodowntown,episode,2021.12.01 - Everyones Theories Special.mkv,subbed/suiyoubinodowntown/episode/2021.12.01 - Everyones Theories Special.mkv,True,en,2021.12.01 - Everyones Theories Special,mkv,True,S2021E38,2021-12-01-1-en, Everyones Theories Special,2021-12-01,0,めちゃくちゃうるさい所で寝てたら逆に静かになった瞬間目が覚める説▼果物の方のボンタンを収穫することも「ボンタン狩り」と言う説▼トラメガ無能説 など15説を検証,,suiyoubinodowntown2021-12-01_0,suiyoubinodowntown-2021-12-01-1-en,suiyoubinodowntown_20211201_S2021E38_0,episode/suiyoubinodowntown_20211201_S2021E38_0_en.mkv,True,suiyoubinodowntown2021-12-01,True,True
1888,subbed,suiyoubinodowntown,episode,2021.12.01 - Everyones Theories Special.mp4,subbed/suiyoubinodowntown/episode/2021.12.01 - Everyones Theories Special.mp4,True,en,2021.12.01 - Everyones Theories Special,mp4,False,S2021E38,2021-12-01-1-en, Everyones Theories Special,2021-12-01,0,めちゃくちゃうるさい所で寝てたら逆に静かになった瞬間目が覚める説▼果物の方のボンタンを収穫することも「ボンタン狩り」と言う説▼トラメガ無能説 など15説を検証,,suiyoubinodowntown2021-12-01_0,suiyoubinodowntown-2021-12-01-1-en,suiyoubinodowntown_20211201_S2021E38_0,episode/suiyoubinodowntown_20211201_S2021E38_0_en.mp4,True,suiyoubinodowntown2021-12-01,True,True
1889,subbed,suiyoubinodowntown,episode,2021.12.08.mkv,subbed/suiyoubinodowntown/episode/2021.12.08.mkv,True,en,2021.12.08,mkv,True,S2021E39,2021-12-08-1-en,,2021-12-08,0,久しく見ていない女タレントが死ぬほど整形指摘しづらい説など,,suiyoubinodowntown2021-12-08_0,suiyoubinodowntown-2021-12-08-1-en,suiyoubinodowntown_20211208_S2021E39_0,episode/suiyoubinodowntown_20211208_S2021E39_0_en.mkv,True,suiyoubinodowntown2021-12-08,True,True
1890,subbed,suiyoubinodowntown,episode,2021.12.08.mp4,subbed/suiyoubinodowntown/episode/2021.12.08.mp4,True,en,2021.12.08,mp4,False,S2021E39,2021-12-08-1-en,,2021-12-08,0,久しく見ていない女タレントが死ぬほど整形指摘しづらい説など,,suiyoubinodowntown2021-12-08_0,suiyoubinodowntown-2021-12-08-1-en,suiyoubinodowntown_20211208_S2021E39_0,episode/suiyoubinodowntown_20211208_S2021E39_0_en.mp4,True,suiyoubinodowntown2021-12-08,True,True
1891,subbed,worlddowntown,episode,#01.mp4,subbed/worlddowntown/episode/#01.mp4,True,en,#01,mp4,False,1,1-1-en,#01,2004-04-13,0,nan,worlddowntown1_0,,worlddowntown-1-1-en,worlddowntown_20040413_1_0,episode/worlddowntown_20040413_1_0_en.mp4,True,worlddowntown2004-04-13,True,True
1892,subbed,worlddowntown,episode,#02.mp4,subbed/worlddowntown/episode/#02.mp4,True,en,#02,mp4,False,2,2-1-en,#02,2004-04-20,0,nan,worlddowntown2_0,,worlddowntown-2-1-en,worlddowntown_20040420_2_0,episode/worlddowntown_20040420_2_0_en.mp4,True,worlddowntown2004-04-20,True,True
1893,subbed,worlddowntown,episode,#03.mp4,subbed/worlddowntown/episode/#03.mp4,True,en,#03,mp4,False,3,3-1-en,#03,2004-04-27,0,nan,worlddowntown3_0,,worlddowntown-3-1-en,worlddowntown_20040427_3_0,episode/worlddowntown_20040427_3_0_en.mp4,True,worlddowntown2004-04-27,True,True
1894,subbed,worlddowntown,episode,#04.mp4,subbed/worlddowntown/episode/#04.mp4,True,en,#04,mp4,False,4,4-1-en,#04,2004-05-04,0,nan,worlddowntown4_0,,worlddowntown-4-1-en,worlddowntown_20040504_4_0,episode/worlddowntown_20040504_4_0_en.mp4,True,worlddowntown2004-05-04,True,True
1895,subbed,worlddowntown,episode,#05.mp4,subbed/worlddowntown/episode/#05.mp4,True,en,#05,mp4,False,5,5-1-en,#05,2004-05-18,0,nan,worlddowntown5_0,,worlddowntown-5-1-en,worlddowntown_20040518_5_0,episode/worlddowntown_20040518_5_0_en.mp4,True,worlddowntown2004-05-18,True,True
1896,subbed,worlddowntown,episode,#06.mp4,subbed/worlddowntown/episode/#06.mp4,True,en,#06,mp4,False,6,6-1-en,#06,2004-05-25,0,nan,worlddowntown6_0,,worlddowntown-6-1-en,worlddowntown_20040525_6_0,episode/worlddowntown_20040525_6_0_en.mp4,True,worlddowntown2004-05-25,True,True
1897,subbed,worlddowntown,episode,#07.mp4,subbed/worlddowntown/episode/#07.mp4,True,en,#07,mp4,False,7,7-1-en,#07,2004-06-01,0,nan,worlddowntown7_0,,worlddowntown-7-1-en,worlddowntown_20040601_7_0,episode/worlddowntown_20040601_7_0_en.mp4,True,worlddowntown2004-06-01,True,True
1898,subbed,worlddowntown,episode,#08.mp4,subbed/worlddowntown/episode/#08.mp4,True,en,#08,mp4,False,8,8-1-en,#08,2004-06-08,0,nan,worlddowntown8_0,,worlddowntown-8-1-en,worlddowntown_20040608_8_0,episode/worlddowntown_20040608_8_0_en.mp4,True,worlddowntown2004-06-08,True,True
1899,subbed,worlddowntown,episode,#09.mp4,subbed/worlddowntown/episode/#09.mp4,True,en,#09,mp4,False,9,9-1-en,#09,2004-06-15,0,nan,worlddowntown9_0,,worlddowntown-9-1-en,worlddowntown_20040615_9_0,episode/worlddowntown_20040615_9_0_en.mp4,True,worlddowntown2004-06-15,True,True
1900,subbed,worlddowntown,episode,#10.mp4,subbed/worlddowntown/episode/#10.mp4,True,en,#10,mp4,False,10,10-1-en,#10,2004-06-22,0,nan,worlddowntown10_0,,worlddowntown-10-1-en,worlddowntown_20040622_10_0,episode/worlddowntown_20040622_10_0_en.mp4,True,worlddowntown2004-06-22,True,True
1901,subbed,worlddowntown,episode,#11.mp4,subbed/worlddowntown/episode/#11.mp4,True,en,#11,mp4,False,11,11-1-en,#11,2004-06-29,0,nan,worlddowntown11_0,,worlddowntown-11-1-en,worlddowntown_20040629_11_0,episode/worlddowntown_20040629_11_0_en.mp4,True,worlddowntown2004-06-29,True,True
1902,subbed,worlddowntown,episode,#12.mp4,subbed/worlddowntown/episode/#12.mp4,True,en,#12,mp4,False,12,12-1-en,#12,2004-07-06,0,nan,worlddowntown12_0,,worlddowntown-12-1-en,worlddowntown_20040706_12_0,episode/worlddowntown_20040706_12_0_en.mp4,True,worlddowntown2004-07-06,True,True
1903,subbed,worlddowntown,episode,#13.mp4,subbed/worlddowntown/episode/#13.mp4,True,en,#13,mp4,False,13,13-1-en,#13,2004-07-13,0,nan,worlddowntown13_0,,worlddowntown-13-1-en,worlddowntown_20040713_13_0,episode/worlddowntown_20040713_13_0_en.mp4,True,worlddowntown2004-07-13,True,True
1904,subbed,worlddowntown,episode,#14.mp4,subbed/worlddowntown/episode/#14.mp4,True,en,#14,mp4,False,14,14-1-en,#14,2004-07-20,0,nan,worlddowntown14_0,,worlddowntown-14-1-en,worlddowntown_20040720_14_0,episode/worlddowntown_20040720_14_0_en.mp4,True,worlddowntown2004-07-20,True,True
1905,subbed,worlddowntown,episode,#15.mp4,subbed/worlddowntown/episode/#15.mp4,True,en,#15,mp4,False,15,15-1-en,#15,2004-07-27,0,nan,worlddowntown15_0,,worlddowntown-15-1-en,worlddowntown_20040727_15_0,episode/worlddowntown_20040727_15_0_en.mp4,True,worlddowntown2004-07-27,True,True
1906,subbed,worlddowntown,episode,#16.mp4,subbed/worlddowntown/episode/#16.mp4,True,en,#16,mp4,False,16,16-1-en,#16,2004-08-03,0,nan,worlddowntown16_0,,worlddowntown-16-1-en,worlddowntown_20040803_16_0,episode/worlddowntown_20040803_16_0_en.mp4,True,worlddowntown2004-08-03,True,True
1907,subbed,worlddowntown,episode,#17.mp4,subbed/worlddowntown/episode/#17.mp4,True,en,#17,mp4,False,17,17-1-en,#17,2004-08-10,0,nan,worlddowntown17_0,,worlddowntown-17-1-en,worlddowntown_20040810_17_0,episode/worlddowntown_20040810_17_0_en.mp4,True,worlddowntown2004-08-10,True,True
1908,subbed,worlddowntown,episode,#18.mp4,subbed/worlddowntown/episode/#18.mp4,True,en,#18,mp4,False,18,18-1-en,#18,2004-08-17,0,nan,worlddowntown18_0,,worlddowntown-18-1-en,worlddowntown_20040817_18_0,episode/worlddowntown_20040817_18_0_en.mp4,True,worlddowntown2004-08-17,True,True
1909,subbed,worlddowntown,episode,#19.mp4,subbed/worlddowntown/episode/#19.mp4,True,en,#19,mp4,False,19,19-1-en,#19,2004-08-24,0,nan,worlddowntown19_0,,worlddowntown-19-1-en,worlddowntown_20040824_19_0,episode/worlddowntown_20040824_19_0_en.mp4,True,worlddowntown2004-08-24,True,True
1910,subbed,worlddowntown,episode,#20.mp4,subbed/worlddowntown/episode/#20.mp4,True,en,#20,mp4,False,20,20-1-en,#20,2004-08-31,0,nan,worlddowntown20_0,,worlddowntown-20-1-en,worlddowntown_20040831_20_0,episode/worlddowntown_20040831_20_0_en.mp4,True,worlddowntown2004-08-31,True,True
1911,subbed,worlddowntown,episode,#21.mp4,subbed/worlddowntown/episode/#21.mp4,True,en,#21,mp4,False,21,21-1-en,#21,2004-09-17,0,nan,worlddowntown21_0,,worlddowntown-21-1-en,worlddowntown_20040917_21_0,episode/worlddowntown_20040917_21_0_en.mp4,True,worlddowntown2004-09-17,True,True
1912,subbed,worlddowntown,episode,#22.mp4,subbed/worlddowntown/episode/#22.mp4,True,en,#22,mp4,False,22,22-1-en,#22,2004-09-14,0,nan,worlddowntown22_0,,worlddowntown-22-1-en,worlddowntown_20040914_22_0,episode/worlddowntown_20040914_22_0_en.mp4,True,worlddowntown2004-09-14,True,True
1913,raw,documental,episode,S09E01 - ２０００万の衝撃 .mkv,raw/documental/episode/S09E01 - ２０００万の衝撃 .mkv,False,ja,S09E01 - ２０００万の衝撃 ,mkv,False,S09E01,S09E01-1-ja,,2021-02-26,0,２０００万の衝撃,documentalS09E01_0,,documental-S09E01-1-ja,documental_20210226_S09E01_0,episode/documental_20210226_S09E01_0_ja.mkv,True,documental2021-02-26,True,False
1914,raw,documental,episode,S09E02 - 大物襲来 .mkv,raw/documental/episode/S09E02 - 大物襲来 .mkv,False,ja,S09E02 - 大物襲来 ,mkv,False,S09E02,S09E02-1-ja,,2021-02-26,0,大物襲来,documentalS09E02_0,,documental-S09E02-1-ja,documental_20210226_S09E02_0,episode/documental_20210226_S09E02_0_ja.mkv,True,documental2021-02-26,True,False
1915,raw,documental,episode,S09E03 - 笑いませんよ。 .mkv,raw/documental/episode/S09E03 - 笑いませんよ。 .mkv,False,ja,S09E03 - 笑いませんよ。 ,mkv,False,S09E03,S09E03-1-ja,,2021-02-26,0,笑いませんよ。,documentalS09E03_0,,documental-S09E03-1-ja,documental_20210226_S09E03_0,episode/documental_20210226_S09E03_0_ja.mkv,True,documental2021-02-26,True,False
1916,raw,documental,episode,S09E04 - 激闘を振り返る.mkv,raw/documental/episode/S09E04 - 激闘を振り返る.mkv,False,ja,S09E04 - 激闘を振り返る,mkv,False,S09E04,S09E04-1-ja,,2021-02-26,0,激闘を振り返る,documentalS09E04_0,,documental-S09E04-1-ja,documental_20210226_S09E04_0,episode/documental_20210226_S09E04_0_ja.mkv,True,documental2021-02-26,True,False
1917,raw,documental,episode,S09E05 - 勝者の涙 .mkv,raw/documental/episode/S09E05 - 勝者の涙 .mkv,False,ja,S09E05 - 勝者の涙 ,mkv,False,S09E05,S09E05-1-ja,,2021-02-26,0,勝者の涙,documentalS09E05_0,,documental-S09E05-1-ja,documental_20210226_S09E05_0,episode/documental_20210226_S09E05_0_ja.mkv,True,documental2021-02-26,True,False
1918,raw,documental,episode,S10E01 - 王者たちの覚悟 .mp4,raw/documental/episode/S10E01 - 王者たちの覚悟 .mp4,False,ja,S10E01 - 王者たちの覚悟 ,mp4,False,S10E01,S10E01-1-ja,,2021-12-03,0,王者たちの覚悟,documentalS10E01_0,,documental-S10E01-1-ja,documental_20211203_S10E01_0,episode/documental_20211203_S10E01_0_ja.mp4,True,documental2021-12-03,True,True
1919,raw,documental,episode,S10E02 - 強者ゆえに .mp4,raw/documental/episode/S10E02 - 強者ゆえに .mp4,False,ja,S10E02 - 強者ゆえに ,mp4,False,S10E02,S10E02-1-ja,,2021-12-03,0,強者ゆえに,documentalS10E02_0,,documental-S10E02-1-ja,documental_20211203_S10E02_0,episode/documental_20211203_S10E02_0_ja.mp4,True,documental2021-12-03,True,True
1920,raw,documental,episode,S10E03 - 特別ルール発動 .mp4,raw/documental/episode/S10E03 - 特別ルール発動 .mp4,False,ja,S10E03 - 特別ルール発動 ,mp4,False,S10E03,S10E03-1-ja,,2021-12-03,0,特別ルール発動,documentalS10E03_0,,documental-S10E03-1-ja,documental_20211203_S10E03_0,episode/documental_20211203_S10E03_0_ja.mp4,True,documental2021-12-03,True,True
1921,raw,documental,episode,S10E04 -  全てを剝き出して .mp4,raw/documental/episode/S10E04 -  全てを剝き出して .mp4,False,ja,S10E04 -  全てを剝き出して ,mp4,False,S10E04,S10E04-1-ja,,2021-12-03,0, 全てを剝き出して,documentalS10E04_0,,documental-S10E04-1-ja,documental_20211203_S10E04_0,episode/documental_20211203_S10E04_0_ja.mp4,True,documental2021-12-03,True,True
1922,raw,documental,episode,S10E05 - チャンピオン強えぇ .mp4,raw/documental/episode/S10E05 - チャンピオン強えぇ .mp4,False,ja,S10E05 - チャンピオン強えぇ ,mp4,False,S10E05,S10E05-1-ja,,2021-12-03,0,チャンピオン強えぇ,documentalS10E05_0,,documental-S10E05-1-ja,documental_20211203_S10E05_0,episode/documental_20211203_S10E05_0_ja.mp4,True,documental2021-12-03,True,True
1923,raw,gakinotsukai,clip,Downtown Talk - Disc 1 - Part 1.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 1 - Part 1.mp4,False,ja,Downtown Talk - Disc 1 - Part 1,mp4,False,,Downtown Talk - Disc 1 - Part 1-ja,Downtown Talk - Disc 1 - Part 1,,0,,,,gakinotsukai-Downtown Talk - Disc 1 - Part 1-ja,,clip/gakinotsukai_Downtown Talk - Disc 1 - Part 1_ja.mp4,True,,True,True
1924,raw,gakinotsukai,clip,Downtown Talk - Disc 1 - Part 2.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 1 - Part 2.mp4,False,ja,Downtown Talk - Disc 1 - Part 2,mp4,False,,Downtown Talk - Disc 1 - Part 2-ja,Downtown Talk - Disc 1 - Part 2,,0,,,,gakinotsukai-Downtown Talk - Disc 1 - Part 2-ja,,clip/gakinotsukai_Downtown Talk - Disc 1 - Part 2_ja.mp4,True,,True,True
1925,raw,gakinotsukai,clip,Downtown Talk - Disc 1 - Part 3.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 1 - Part 3.mp4,False,ja,Downtown Talk - Disc 1 - Part 3,mp4,False,,Downtown Talk - Disc 1 - Part 3-ja,Downtown Talk - Disc 1 - Part 3,,0,,,,gakinotsukai-Downtown Talk - Disc 1 - Part 3-ja,,clip/gakinotsukai_Downtown Talk - Disc 1 - Part 3_ja.mp4,True,,True,True
1926,raw,gakinotsukai,clip,Downtown Talk - Disc 1 - Part 4.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 1 - Part 4.mp4,False,ja,Downtown Talk - Disc 1 - Part 4,mp4,False,,Downtown Talk - Disc 1 - Part 4-ja,Downtown Talk - Disc 1 - Part 4,,0,,,,gakinotsukai-Downtown Talk - Disc 1 - Part 4-ja,,clip/gakinotsukai_Downtown Talk - Disc 1 - Part 4_ja.mp4,True,,True,True
1927,raw,gakinotsukai,clip,Downtown Talk - Disc 2 - Part 1.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 2 - Part 1.mp4,False,ja,Downtown Talk - Disc 2 - Part 1,mp4,False,,Downtown Talk - Disc 2 - Part 1-ja,Downtown Talk - Disc 2 - Part 1,,0,,,,gakinotsukai-Downtown Talk - Disc 2 - Part 1-ja,,clip/gakinotsukai_Downtown Talk - Disc 2 - Part 1_ja.mp4,True,,True,True
1928,raw,gakinotsukai,clip,Downtown Talk - Disc 2 - Part 2.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 2 - Part 2.mp4,False,ja,Downtown Talk - Disc 2 - Part 2,mp4,False,,Downtown Talk - Disc 2 - Part 2-ja,Downtown Talk - Disc 2 - Part 2,,0,,,,gakinotsukai-Downtown Talk - Disc 2 - Part 2-ja,,clip/gakinotsukai_Downtown Talk - Disc 2 - Part 2_ja.mp4,True,,True,True
1929,raw,gakinotsukai,clip,Downtown Talk - Disc 2 - Part 3.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 2 - Part 3.mp4,False,ja,Downtown Talk - Disc 2 - Part 3,mp4,False,,Downtown Talk - Disc 2 - Part 3-ja,Downtown Talk - Disc 2 - Part 3,,0,,,,gakinotsukai-Downtown Talk - Disc 2 - Part 3-ja,,clip/gakinotsukai_Downtown Talk - Disc 2 - Part 3_ja.mp4,True,,True,True
1930,raw,gakinotsukai,clip,Downtown Talk - Disc 3 - Part 1.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 3 - Part 1.mp4,False,ja,Downtown Talk - Disc 3 - Part 1,mp4,False,,Downtown Talk - Disc 3 - Part 1-ja,Downtown Talk - Disc 3 - Part 1,,0,,,,gakinotsukai-Downtown Talk - Disc 3 - Part 1-ja,,clip/gakinotsukai_Downtown Talk - Disc 3 - Part 1_ja.mp4,True,,True,True
1931,raw,gakinotsukai,clip,Downtown Talk - Disc 3 - Part 2.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 3 - Part 2.mp4,False,ja,Downtown Talk - Disc 3 - Part 2,mp4,False,,Downtown Talk - Disc 3 - Part 2-ja,Downtown Talk - Disc 3 - Part 2,,0,,,,gakinotsukai-Downtown Talk - Disc 3 - Part 2-ja,,clip/gakinotsukai_Downtown Talk - Disc 3 - Part 2_ja.mp4,True,,True,True
1932,raw,gakinotsukai,clip,Downtown Talk - Disc 3 - Part 3.mp4,raw/gakinotsukai/clip/Downtown Talk - Disc 3 - Part 3.mp4,False,ja,Downtown Talk - Disc 3 - Part 3,mp4,False,,Downtown Talk - Disc 3 - Part 3-ja,Downtown Talk - Disc 3 - Part 3,,0,,,,gakinotsukai-Downtown Talk - Disc 3 - Part 3-ja,,clip/gakinotsukai_Downtown Talk - Disc 3 - Part 3_ja.mp4,True,,True,True
